Datum;Monat;Jahr;Meldung von;Sammlung;Abfallart;illegal / zu früh (falsche);Menge;Einheit;Strasse;Abfuhrgebiet;Ergebnis der Meldung;"Anzahl
Ergebnise";Bemerkung;Ort
2019-12-16;Dez.19;2019;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Fuchsenstrasse;K;unbe_kannt;1.0;ein Sofa;St. Gallen
2019-12-17;Dez.19;2019;Dispo;Kehrichtsammlung;Gartenabfälle;illegal;50.0;kg;Rosenbergstrasse;C;unbe_kannt;1.0;;St. Gallen
2019-12-20;Dez.19;2019;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;70.0;Liter;Brauerstrasse;H;unbe_kannt;1.0;zwei Säcke;St. Gallen
2019-12-24;Dez.19;2019;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;150.0;kg;Sonnmattstrasse;A;unbe_kannt;1.0;div. Sperrgut;St. Gallen
2019-12-24;Dez.19;2019;Bürger direkt;Unterflurbehälter;Sperrgut;illegal;150.0;kg;Fuchsenweg;K;unbe_kannt;1.0;;St. Gallen
2019-12-24;Dez.19;2019;Kehricht-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.2;m3;Langweidstrasse;E;unbe_kannt;1.0;Tetra;St. Gallen
2019-12-24;Dez.19;2019;Kehricht-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.2;m3;Teufener Strasse 89-182;E;unbe_kannt;1.0;Styropor und Plastik;St. Gallen
2019-12-30;Dez.19;2019;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Linsebühlstrasse;I;unbe_kannt;1.0;Tetra;St. Gallen
2019-12-30;Dez.19;2019;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;100.0;kg;Vonwilstrasse;B;unbe_kannt;1.0;Kastenteile;St. Gallen
2020-01-02;Jan.20;2020;Kontrollfahrt;Unterflurbehälter;Sperrgut;illegal;100.0;kg;Oberstrasse;E;unbe_kannt;1.0;Ecke Ruhsitzstrasse;St. Gallen
2020-01-06;Jan.20;2020;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Waldaustrasse;B;unbe_kannt;1.0;Tetra;St. Gallen
2020-01-06;Jan.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Langgasse;G;unbe_kannt;1.0;;St. Gallen
2020-01-06;Jan.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;St.Jakob-Strasse;G;unbe_kannt;1.0;;St. Gallen
2020-01-06;Jan.20;2020;Dispo;Kehrichtsammlung;zu frühe Bereitstellung;falsche;35.0;Liter;Rorschacher Strasse;K;info;1.0;ein Sack, Verursacher wurde informiert;St. Gallen
2020-01-07;Jan.20;2020;Stadtmelder;Wilde Deponie;Kehrichtsack ohne Gebühr;illegal;10.0;Liter;Rehetobelstrasse;K;info;1.0;Infobrief Haushaltsabfall in Kleinabfallbehälter;St. Gallen
2020-01-07;Jan.20;2020;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Adlerbergstrasse;D;unbe_kannt;1.0;Karton;St. Gallen
2020-01-08;Jan.20;2020;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Zwinglistrasse;C;info;1.0;Flyer verteilt;St. Gallen
2020-01-08;Jan.20;2020;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Rosenbergweg;C;privat_retour;1.0;Karton und Tetra;St. Gallen
2020-01-09;Jan.20;2020;Dispo;Kehrichtsammlung;zu frühe Bereitstellung;falsche;350.0;Liter;Zürcher Strasse;A;info;1.0;10 Gebührensäcke, Herr lovito Besitzer informiert;St. Gallen
2020-01-09;Jan.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;200.0;kg;Wolfgangstrasse;E;unbe_kannt;1.0;zwei Salnotische;St. Gallen
2020-01-09;Jan.20;2020;Kehricht-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Treuackerstrasse;E;info;1.0;Flyer verteilt;St. Gallen
2020-01-09;Jan.20;2020;Kehricht-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Linsebühlstrasse;I;privat_retour;1.0;Karton;St. Gallen
2020-01-09;Jan.20;2020;Kehricht-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Lämmlisbrunnenstrasse;I;unbe_kannt;1.0;Karton;St. Gallen
2020-01-09;Jan.20;2020;Kehricht-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Konkordiastrasse;I;unbe_kannt;1.0;Ordner;St. Gallen
2020-01-13;Jan.20;2020;Bürger direkt;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;20.0;Liter;Flaschnerweg;G;unbe_kannt;1.0;eine Tragtasche;St. Gallen
2020-01-14;Jan.20;2020;Stadtmelder;Kehrichtsammlung;zu frühe Bereitstellung;falsche;35.0;Liter;Steingrüeblistrasse;I;unbe_kannt;1.0;ein Sack;St. Gallen
2020-01-14;Jan.20;2020;Kontrollfahrt;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Brauerstrasse;H;unbe_kannt;1.0;ein Sack;St. Gallen
2020-01-15;Jan.20;2020;TBA Strassenwärter;Wilde Deponie;Kehrichtsack ohne Gebühr;illegal;140.0;Liter;Lehnstrasse;E;unbe_kannt;1.0;4 Säcke unter der SBB Brücke im Hang;St. Gallen
2020-01-16;Jan.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Buchstrasse;F;anzeige;1.0;ein Sack;St. Gallen
2020-01-16;Jan.20;2020;Bürger direkt;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;20.0;Liter;St.Jakob-Strasse;G;anzeige;1.0;eine Tragtasche;St. Gallen
2020-01-17;Jan.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Langgasse;G;unbe_kannt;1.0;Ecke Pelikanstrasse;St. Gallen
2020-01-17;Jan.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Kolumbanstrasse;G;unbe_kannt;1.0;;St. Gallen
2020-01-20;Jan.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Krontalstrasse;I;info;1.0;Verwaltung Enac informiert;St. Gallen
2020-01-21;Jan.20;2020;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;105.0;Liter;Altwinkelnstrasse;A;anzeige;1.0;drei Säcke;St. Gallen
2020-01-21;Jan.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Burgstrasse;B;info;1.0;Verursacher ermahnt;St. Gallen
2020-01-21;Jan.20;2020;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Brühlbleichestrasse;G;privat_retour;1.0;Karton;St. Gallen
2020-01-22;Jan.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;140.0;Liter;Felsenstrasse;F;unbe_kannt;1.0;vier Säcke;St. Gallen
2020-01-22;Jan.20;2020;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;0.0;kg;Burgstrasse;B;privat_retour;1.0;diverses Sperrgut;St. Gallen
2020-01-23;Jan.20;2020;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Multergasse;L;unbe_kannt;1.0;;St. Gallen
2020-01-23;Jan.20;2020;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Winkelriedstrasse;C;privat_retour;1.0;Karton;St. Gallen
2020-01-23;Jan.20;2020;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Tigerbergstrasse;C;unbe_kannt;1.0;Karton;St. Gallen
2020-01-23;Jan.20;2020;Kontrollfahrt;Kehrichtsammlung;zu frühe Bereitstellung;falsche;180.0;Liter;Lehnstrasse;E;info;1.0;drei Säcke;St. Gallen
2020-01-24;Jan.20;2020;Bürger direkt;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;110.0;Liter;Rosenheimstrasse;G;anzeige;1.0;ein Sack;St. Gallen
2020-01-24;Jan.20;2020;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Zürcher Strasse;A;unbe_kannt;1.0;Karton;St. Gallen
2020-01-24;Jan.20;2020;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Ullmannstrasse;A;unbe_kannt;1.0;Fremdstoff;St. Gallen
2020-01-27;Jan.20;2020;Kontrollfahrt;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;60.0;Liter;Achslenstrasse;K;anzeige;1.0;;St. Gallen
2020-01-28;Jan.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;0.0;kg;Badstrasse;B;privat_retour;1.0;;St. Gallen
2020-01-28;Jan.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;150.0;kg;Zürcher Strasse;B;unbe_kannt;1.0;Ecke Burgstrasse;St. Gallen
2020-01-28;Jan.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Lustgartenstrasse;B;privat_retour;1.0;;St. Gallen
2020-01-28;Jan.20;2020;Kontrollfahrt;Unterflurbehälter;Sperrgut;illegal;100.0;kg;Lehnstrasse;E;unbe_kannt;1.0;diverse Sperrgüter;St. Gallen
2020-01-28;Jan.20;2020;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;100.0;kg;Ullmannstrasse;A;unbe_kannt;1.0;ein Salontisch;St. Gallen
2020-01-29;Jan.20;2020;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;300.0;kg;Ruhsitzstrasse;E;unbe_kannt;1.0;bei Kreuzung;St. Gallen
2020-01-30;Jan.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Tschudistrasse;E;unbe_kannt;1.0;;St. Gallen
2020-01-31;Jan.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;0.0;Liter;Lukasstrasse 41-70;H;privat_retour;1.0;ein Sack;St. Gallen
2020-01-31;Jan.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;0.0;kg;Lindenstrasse 57-175;H;privat_retour;1.0;nicht Brennbar;St. Gallen
2020-01-31;Jan.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Fidesstrasse;H;unbe_kannt;1.0;;St. Gallen
2020-02-03;Feb.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Elektrogerät;illegal;0.0;Stück;Martinsbruggstrasse;K;privat_retour;1.0;;St. Gallen
2020-02-03;Feb.20;2020;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;0.0;Liter;Reherstrasse;K;privat_retour;1.0;ein Sack;St. Gallen
2020-02-04;Feb.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;70.0;Liter;Metallstrasse;B;anzeige;1.0;zwei Säcke;St. Gallen
2020-02-04;Feb.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Sonnmattstrasse;A;unbe_kannt;1.0;Moosgartenstrasse;St. Gallen
2020-02-05;Feb.20;2020;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;50.0;kg;Unterstrasse;E;unbe_kannt;1.0;ein Stuhl;St. Gallen
2020-02-05;Feb.20;2020;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;100.0;kg;Fellenbergstrasse;E;unbe_kannt;1.0;ein Tisch und Stuhl;St. Gallen
2020-02-05;Feb.20;2020;Kontrollfahrt;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;300.0;Liter;Oberstrasse;E;anzeige;1.0;fünf Säcke;St. Gallen
2020-02-06;Feb.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Im Grund;E;unbe_kannt;1.0;;St. Gallen
2020-02-06;Feb.20;2020;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Taubenstrasse;G;unbe_kannt;1.0;ein Sack;St. Gallen
2020-02-07;Feb.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Langgasse;G;unbe_kannt;1.0;diverse Möbel;St. Gallen
2020-02-07;Feb.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Langgasse;G;unbe_kannt;1.0;ein Sack;St. Gallen
2020-02-07;Feb.20;2020;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Röschstrasse;I;unbe_kannt;1.0;;St. Gallen
2020-02-07;Feb.20;2020;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Rappensteinstrasse;I;anzeige;1.0;ein Sack;St. Gallen
2020-02-07;Feb.20;2020;Kontrollfahrt;Kehrichtsammlung;zu frühe Bereitstellung;falsche;35.0;Liter;St.Jakob-Strasse;G;info;1.0;Verursacher schriflich informiert;St. Gallen
2020-02-10;Feb.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Burenbüchelstrasse;K;unbe_kannt;1.0;;St. Gallen
2020-02-10;Feb.20;2020;Stadtmelder;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Rorschacher Strasse;I;unbe_kannt;1.0;Bushaltestelle Singenberg;St. Gallen
2020-02-10;Feb.20;2020;Kontrollfahrt;Kehrichtsammlung;zu frühe Bereitstellung;falsche;35.0;Liter;Linsebühlstrasse;I;info;1.0;ein Sack, Verursacher schriflich informiert;St. Gallen
2020-02-10;Feb.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;330.0;Liter;Kräzernstrasse;A;info;1.0;Verwaltung Thoma informiert;St. Gallen
2020-02-11;Feb.20;2020;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Dufourstrasse 39-161;C;unbe_kannt;1.0;ein Sack;St. Gallen
2020-02-12;Feb.20;2020;Kontrollfahrt;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;20.0;Liter;Wassergasse;F;unbe_kannt;1.0;höhe Haldenstrasse, eine Tragtasche;St. Gallen
2020-02-14;Feb.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;105.0;Liter;Langgasse;G;unbe_kannt;1.0;drei Säcke;St. Gallen
2020-02-14;Feb.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Beatusstrasse;G;unbe_kannt;1.0;;St. Gallen
2020-02-14;Feb.20;2020;Kehricht-Sammeldienst;Unterflurbehälter;Elektrogerät;illegal;1.0;Stück;Brugghalden;G;unbe_kannt;1.0;ein Staubsauger;St. Gallen
2020-02-17;Feb.20;2020;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;110.0;Liter;Zürcher Strasse;A;anzeige;1.0;ein Sack;St. Gallen
2020-02-18;Feb.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;70.0;Liter;Fürstenlandstrasse;B;unbe_kannt;1.0;zwei Säcke;St. Gallen
2020-02-18;Feb.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Metallstrasse;B;info;1.0;Verursacher ermahnt;St. Gallen
2020-02-18;Feb.20;2020;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Bernhardswiesstrasse;E;unbe_kannt;1.0;Karton;St. Gallen
2020-02-18;Feb.20;2020;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Unterstrasse;E;unbe_kannt;1.0;Karton;St. Gallen
2020-02-21;Feb.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Elektrogerät;illegal;1.0;Stück;Hirschengässlein;L;unbe_kannt;1.0;ein Kühlschrank;St. Gallen
2020-02-24;Feb.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Elektrogerät;illegal;1.0;Stück;Davidstrasse;L;unbe_kannt;1.0;;St. Gallen
2020-02-24;Feb.20;2020;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Kräzernstrasse;A;unbe_kannt;1.0;ein Sack;St. Gallen
2020-02-24;Feb.20;2020;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;105.0;Liter;Schillerstrasse;B;unbe_kannt;1.0;drei Säcke;St. Gallen
2020-02-25;Feb.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;150.0;kg;Zürcher Strasse;A;unbe_kannt;1.0;;St. Gallen
2020-02-26;Feb.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Elektrogerät;illegal;1.0;Stück;Buchentalstrasse;H;unbe_kannt;1.0;ein Staubsauger;St. Gallen
2020-02-27;Feb.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Elektrogerät;illegal;1.0;Stück;Bernhardswiesstrasse;E;unbe_kannt;1.0;;St. Gallen
2020-02-27;Feb.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Gottfried-Keller-Strasse;F;privat_retour;1.0;ein Sack;St. Gallen
2020-02-27;Feb.20;2020;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Rehetobelstrasse;K;unbe_kannt;1.0;Karton;St. Gallen
2020-02-27;Feb.20;2020;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Zürcher Strasse;A;unbe_kannt;1.0;Karton;St. Gallen
2020-02-28;Feb.20;2020;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;70.0;Liter;Grütlistrasse;K;unbe_kannt;1.0;zwei Säcke;St. Gallen
2020-02-28;Feb.20;2020;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Schönbrunnstrasse;B;unbe_kannt;1.0;Karton und Plastik;St. Gallen
2020-02-28;Feb.20;2020;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Feldlistrasse;B;unbe_kannt;1.0;Karton und Tetra;St. Gallen
2020-03-02;Mär.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Röschstrasse;I;unbe_kannt;1.0;;St. Gallen
2020-03-02;Mär.20;2020;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Teufener Strasse 89-182;E;unbe_kannt;1.0;Karton und Abfall;St. Gallen
2020-03-03;Mär.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Kräzernstrasse;A;unbe_kannt;1.0;;St. Gallen
2020-03-03;Mär.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Oberer Graben;L;info;1.0;ein Sack, Warnschreiben;St. Gallen
2020-03-04;Mär.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;70.0;Liter;Girtannerstrasse;D;unbe_kannt;1.0;zwei Säcke;St. Gallen
2020-03-05;Mär.20;2020;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;100.0;kg;Lehnstrasse;E;unbe_kannt;1.0;ein Lattenrost;St. Gallen
2020-03-05;Mär.20;2020;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;100.0;kg;Lehnstrasse;E;unbe_kannt;1.0;ein Zelt etc.;St. Gallen
2020-03-05;Mär.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;70.0;Liter;Haggenstrasse;E;anzeige;1.0;zwei Säcke;St. Gallen
2020-03-05;Mär.20;2020;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Werkstrasse;H;unbe_kannt;1.0;ein Sack;St. Gallen
2020-03-06;Mär.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;St.Jakob-Strasse;G;unbe_kannt;1.0;ein Sack;St. Gallen
2020-03-06;Mär.20;2020;Kontrollfahrt;Unterflurbehälter;zu frühe Bereitstellung;falsche;1.0;;Dianastrasse;D;unbe_kannt;1.0;;St. Gallen
2020-03-06;Mär.20;2020;Dispo;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;0.0;Liter;Neptunstrasse;I;privat_retour;1.0;ein Sack;St. Gallen
2020-03-10;Mär.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Schönbrunnstrasse;B;unbe_kannt;1.0;;St. Gallen
2020-03-10;Mär.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;70.0;Liter;Stationsstrasse;A;unbe_kannt;1.0;zwei Säcke;St. Gallen
2020-03-12;Mär.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;70.0;Liter;Wolfgangstrasse;E;unbe_kannt;1.0;zwei Säcke;St. Gallen
2020-03-13;Mär.20;2020;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;110.0;Liter;Vonwilstrasse;B;unbe_kannt;1.0;ein Sack;St. Gallen
2020-03-13;Mär.20;2020;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Brauerstrasse;H;unbe_kannt;1.0;ein Sack, bei Gärten;St. Gallen
2020-03-13;Mär.20;2020;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Zentralstrasse;B;unbe_kannt;1.0;Karton;St. Gallen
2020-03-16;Mär.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;150.0;kg;Rappensteinstrasse;I;unbe_kannt;1.0;ein blaues Sofa;St. Gallen
2020-03-17;Mär.20;2020;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Lehnstrasse;E;privat_retour;1.0;Tetra;St. Gallen
2020-03-17;Mär.20;2020;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Hinterberg;E;anzeige;1.0;Styropor, Plastik und Tetra;St. Gallen
2020-03-17;Mär.20;2020;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Boppartstrasse;E;privat_retour;1.0;Plastik und Ordner;St. Gallen
2020-03-17;Mär.20;2020;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;60.0;Liter;Brunnenbergstrasse;F;unbe_kannt;1.0;ein Sack;St. Gallen
2020-03-17;Mär.20;2020;Kontrollfahrt;Unterflurbehälter;Sperrgut;illegal;100.0;kg;Unterstrasse;E;unbe_kannt;1.0;Bretter;St. Gallen
2020-03-17;Mär.20;2020;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Langgasse;G;unbe_kannt;1.0;Plastik;St. Gallen
2020-03-17;Mär.20;2020;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;St.Jakob-Strasse;G;privat_retour;1.0;Tetra;St. Gallen
2020-03-18;Mär.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Altmetall;illegal;0.0;kg;Eichenstrasse;D;privat_retour;1.0;ein Velo mit Marke;St. Gallen
2020-03-18;Mär.20;2020;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Rosenbüchelstrasse;E;unbe_kannt;1.0;ein Sack;St. Gallen
2020-03-18;Mär.20;2020;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Lehnstrasse;E;unbe_kannt;1.0;ein Sack;St. Gallen
2020-03-18;Mär.20;2020;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Schorenstrasse;C;unbe_kannt;1.0;Plastik;St. Gallen
2020-03-19;Mär.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Oberstrasse;E;unbe_kannt;1.0;ein Sack;St. Gallen
2020-03-19;Mär.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;70.0;Liter;Haggenstrasse;E;unbe_kannt;1.0;zwei Säcke;St. Gallen
2020-03-19;Mär.20;2020;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Linsebühlstrasse;I;unbe_kannt;1.0;Sagex;St. Gallen
2020-03-19;Mär.20;2020;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Rorschacher Strasse;I;unbe_kannt;1.0;Tetra, Holz;St. Gallen
2020-03-19;Mär.20;2020;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Lämmlisbrunnenstrasse;I;unbe_kannt;1.0;Plastik, Tetra;St. Gallen
2020-03-20;Mär.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Lindenstrasse;G;unbe_kannt;1.0;ein Sack;St. Gallen
2020-03-20;Mär.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;0.0;kg;Volksbadstrasse;G;privat_retour;1.0;Sperrgut mit zuwenig Marken;St. Gallen
2020-03-20;Mär.20;2020;Kehricht-Sammeldienst;Kehrichtsammlung;Elektrogerät;illegal;1.0;Stück;Langgasse;G;privat_retour;1.0;Elektroschrott;St. Gallen
2020-03-20;Mär.20;2020;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Heimstrasse;A;unbe_kannt;1.0;Plastik, Ordner;St. Gallen
